id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
150953444,3025 N Adams St,Denver,CO,80205,39.759528,-104.94913,2,1,4,741,5500,1951,5/25/2017,330000,3/19/2007,22000,332726
567390,821 Newton St,Denver,CO,80204,39.729763,-105.037619,2,1,4,720,6270,1951,12/18/2007,90990,3/7/2007,90990,283958
144724334,666 Lowell Blvd,Denver,CO,80204,39.727936,-105.034793,2,1,5,866,6260,1951,9/4/2014,200000,2/7/2007,0,341386
10061963,3075 N Cook St,Denver,CO,80205,39.760482,-104.948099,2,1,4,741,6030,1951,9/27/2007,132000,1/11/2007,130755,349581
30507470,338 Race St,Denver,CO,80206,39.721516,-104.963154,2,4,9,4109,6600,1951,7/23/2012,1610000,11/21/2006,1310000,2359899
30446727,3145 W 19th Ave,Denver,CO,80204,39.74663,-105.028172,2,2,5,1203,6500,1951,12/14/2015,522000,11/13/2006,225600,601854
10333280,5050 W 17th Ave,Denver,CO,80204,39.743745,-105.051781,3,3,6,2572,11100,1951,10/22/2015,599900,10/27/2006,410000,625149
8180986,1070 S Garfield St,Denver,CO,80209,39.697137,-104.943899,3,2,5,1034,6250,1951,4/22/2013,450000,10/18/2006,394900,611221
10229022,3070 Dexter St,Denver,CO,80207,39.761426,-104.932515,3,2,5,1187,5950,1951,7/17/2013,237000,10/3/2006,182000,405040
7760118,3054 Newport St,Denver,CO,80207,39.761227,-104.909099,3,2,7,1668,7190,1951,11/13/2006,160000,9/27/2006,0,468031
8709738,2990 Forest St,Denver,CO,80207,39.760037,-104.926601,3,3,6,2214,7810,1951,6/1/2007,204000,9/19/2006,193750,600896
10311658,2831 Quebec St,Denver,CO,80207,39.757141,-104.903766,3,1,5,954,6250,1951,8/3/2015,229000,9/15/2006,120000,322938
30762438,1085 S Columbine St,Denver,CO,80209,39.696855,-104.957283,2,2,8,1292,6160,1951,3/2/2017,712000,6/29/2006,555000,768934
2142435,3460 E Kentucky Ave,Denver,CO,80209,39.699542,-104.94619,4,6,11,4137,11300,1951,11/6/2008,1943000,6/21/2006,1080000,2539204
7542160,3981 N Harrison St,Denver,CO,80205,39.772369,-104.942011,2,1,4,721,7410,1951,2/10/2007,70000,6/9/2006,158019,293126
12969788,2865 Oneida St,Denver,CO,80207,39.757842,-104.908546,3,1,7,1398,6250,1951,4/24/2007,199000,6/8/2006,160000,422326
759814,926 Yates St,Denver,CO,80204,39.731768,-105.050716,2,1,4,725,6350,1951,12/21/2015,220000,5/8/2006,130000,292627
7716596,2820 Hudson St,Denver,CO,80207,39.757005,-104.923133,2,1,5,911,6250,1951,9/30/2010,213900,3/31/2006,176000,389314
614591,2020 Newport St,Denver,CO,80207,39.747998,-104.909023,2,1,4,927,6500,1951,7/30/2015,297500,3/12/2006,156700,317172
7291610,6734 Montview Blvd,Denver,CO,80207,39.747124,-104.90981,2,1,4,1169,6280,1951,6/16/2009,220000,2/9/2006,200000,378355
1744605,815 Newton St,Denver,CO,80204,39.729626,-105.037619,2,1,4,723,6270,1951,5/3/2006,127000,2/3/2006,0,276626
252233,2960 Newport St,Denver,CO,80207,39.759527,-104.909061,2,1,5,942,7810,1951,5/22/2006,166000,1/31/2006,120000,401198
153744089,2835 Bellaire St,Denver,CO,80207,39.757202,-104.937515,3,1,5,1150,5950,1951,1/25/2017,353500,1/6/2006,,350638
382847,630 Utica St,Denver,CO,80204,39.726923,-105.044803,2,2,6,846,9750,1951,4/20/2009,100000,12/12/2005,139350,363503
3711673,2550 Eudora St,Denver,CO,80207,39.7538,-104.930188,2,2,4,1113,6250,1951,7/5/2007,285000,12/9/2005,210853,508270
3711697,3115 N Adams St,Denver,CO,80205,39.761197,-104.949093,2,1,4,1147,6330,1951,4/7/2006,144500,10/24/2005,192533,397850
4430202,2865 Quebec St,Denver,CO,80207,39.75769,-104.90377,3,1,5,954,6250,1951,7/28/2006,101250,9/23/2005,26199,324385
4433696,2670 Hudson St,Denver,CO,80207,39.756081,-104.923135,2,2,4,825,6250,1951,9/25/2015,339000,8/29/2005,233000,431740
4433697,2675 Holly St,Denver,CO,80207,39.756152,-104.922611,2,2,4,1126,6250,1951,9/21/2015,450000,7/30/2005,311000,529111
2258744,4400 W 17th Ave,Denver,CO,80204,39.74373,-105.04434,3,3,5,2888,12500,1951,5/5/2010,514900,7/1/2005,435000,861018
207845,2955 N Elizabeth St,Denver,CO,80205,39.759305,-104.956464,2,1,4,773,6320,1951,5/22/2006,143000,6/17/2005,149430,357835
1026815,2800 N Cook St,Denver,CO,80205,39.757142,-104.947293,2,2,7,1030,6620,1951,6/14/2006,246900,6/8/2005,185000,497521
2408162,2690 N Madison St,Denver,CO,80205,39.755528,-104.946129,2,2,5,1078,6250,1951,4/1/2008,258176,6/7/2005,216000,430144
165877,5030 W 6th Ave,Denver,CO,80204,39.725072,-105.051653,2,1,4,910,8920,1951,8/10/2005,90050,5/20/2005,0,248579
165911,5335 E Thrill Pl # B,Denver,CO,80207,39.76303,-104.92489,5,2,9,1740,9000,1951,10/25/2005,199800,5/10/2005,0,411049
1991280,2095 Cherry St,Denver,CO,80207,39.749086,-104.934239,2,2,6,1296,5950,1951,12/4/2012,435000,5/4/2005,399900,582843
231062,1075 Grove St,Denver,CO,80204,39.734179,-105.026705,3,1,6,890,7810,1951,8/12/2005,142900,3/25/2005,184627,312250
21583290,3020 Locust St,Denver,CO,80207,39.760652,-104.913748,2,2,4,779,7420,1951,8/6/2008,171300,2/1/2005,164000,431265
30538711,648 S Gaylord St,Denver,CO,80209,39.704731,-104.961403,4,3,9,2358,4680,1951,4/26/2006,405000,1/26/2005,418500,856939
39815665,2940 Niagara St,Denver,CO,80207,39.759228,-104.910256,2,2,5,1054,7500,1951,3/26/2015,254900,1/11/2005,193000,370148
25755308,2977 Dexter St,Denver,CO,80207,39.759751,-104.933129,3,3,6,1497,5950,1951,9/9/2013,355000,11/12/2004,200000,563872
39544340,855 S Jackson St,Denver,CO,80209,39.700689,-104.943466,4,3,7,2675,11600,1951,9/15/2015,905000,11/2/2004,695490,1066656
9292562,2951 Niagara St,Denver,CO,80207,39.759382,-104.910863,2,1,5,1015,7500,1951,7/14/2006,205000,10/19/2004,169900,360899
1914421,901 Zenobia St,Denver,CO,80204,39.731445,-105.052515,2,1,5,968,6070,1951,9/24/2008,150000,9/20/2004,168000,302132
3756040,3155 N Steele St,Denver,CO,80205,39.761573,-104.950299,2,2,5,823,4700,1951,7/2/2013,252400,9/20/2004,174500,431425
11080712,3401 E 31st Ave,Denver,CO,80205,39.761178,-104.947622,2,2,4,834,6510,1951,1/19/2007,190400,9/13/2004,178000,405854
26370504,2645 Oneida St,Denver,CO,80207,39.755754,-104.908521,3,2,6,1683,6250,1951,11/19/2008,170000,8/25/2004,0,431116
1744603,845 Newton St,Denver,CO,80204,39.730179,-105.037621,2,1,4,723,6270,1951,12/29/2004,129000,7/23/2004,0,282774
3944436,1401 Stuart St,Denver,CO,80204,39.738671,-105.043173,3,3,6,1926,7270,1951,8/18/2016,489000,7/13/2004,185000,521243
39884712,915 S Clayton Way,Denver,CO,80209,39.699934,-104.951793,2,2,7,1342,7226,1951,2/1/2013,611000,6/22/2004,485000,854089
46251284,835 S Milwaukee St,Denver,CO,80209,39.702193,-104.953552,4,4,8,3645,6880,1951,6/4/2014,935000,6/18/2004,801900,1539885
3756041,3107 N Adams St,Denver,CO,80205,39.761062,-104.949107,3,2,5,1413,5980,1951,1/31/2007,212500,6/16/2004,0,476768
9292564,2846 Niagara St,Denver,CO,80207,39.757423,-104.910215,2,2,4,806,6250,1951,7/12/2006,148000,6/9/2004,188500,387237
39521270,2861 Oneida St,Denver,CO,80207,39.757703,-104.908546,3,1,5,1091,6250,1951,11/26/2013,206000,6/4/2004,181200,365369
25899403,1060 S Garfield St,Denver,CO,80209,39.697274,-104.943899,2,2,4,851,6250,1951,10/1/2008,304000,5/14/2004,286000,547448
3635818,2685 Quebec St,Denver,CO,80207,39.756326,-104.903761,3,1,5,954,6250,1951,3/29/2016,225000,4/26/2004,166000,343746
16274981,2909 Quebec St,Denver,CO,80207,39.758706,-104.903767,2,1,5,746,6250,1951,7/9/2015,171000,3/3/2004,,326131
43029988,3141 E 26th Avenue Pkwy,Denver,CO,80205,39.754734,-104.95035,2,2,6,2751,17200,1951,8/24/2009,349000,1/10/2004,326000,649811
43140906,2601 Kearney St,Denver,CO,80207,39.754913,-104.917926,2,2,4,953,6200,1951,4/25/2013,300000,9/18/2003,0,509311
30658847,2910 Niagara St,Denver,CO,80207,39.758735,-104.910253,2,1,6,1251,7500,1951,8/25/2006,194000,9/12/2003,174000,375693
4582917,3025 Dahlia St,Denver,CO,80207,39.760742,-104.932013,2,1,4,827,5950,1951,10/4/2005,177000,8/12/2003,145000,368452
39563409,465 Fillmore St,Denver,CO,80206,39.72379,-104.95372,3,5,9,3197,6250,1951,4/21/2004,470000,8/11/2003,470000,1594773
35412908,1044 S Garfield St,Denver,CO,80209,39.697544,-104.9439,2,2,4,848,6250,1951,12/31/2008,315500,5/6/2003,255000,551394
184311332,1020 S Garfield St,Denver,CO,80209,39.697957,-104.943899,3,3,7,1598,6250,1951,7/31/2012,469900,3/27/2003,285000,729580
24333959,1061 S Garfield St,Denver,CO,80209,39.697278,-104.94454,3,2,5,1045,6250,1951,6/17/2008,391500,3/5/2003,285000,562276
1152062,1550 Vrain St,Denver,CO,80204,39.741445,-105.045978,3,2,5,1121,6250,1951,9/17/2004,260000,12/3/2002,200000,533083
5171286,1675 Tennyson St,Denver,CO,80204,39.743486,-105.04434,3,3,6,2754,9370,1951,10/14/2005,432000,7/19/2002,400000,703538
46399747,999 S Euclid Way,Denver,CO,80209,39.698969,-104.955935,3,3,7,2412,8200,1951,6/24/2002,450600,6/24/2002,450600,1153061
46344699,2985 Poplar St,Denver,CO,80207,39.759938,-104.904933,3,2,6,908,6250,1951,10/10/2014,262500,6/11/2002,178000,449239
20860479,2620 N Monroe St,Denver,CO,80205,39.754974,-104.944999,2,2,5,1403,6250,1951,6/23/2008,287500,5/7/2002,197500,463718
19020461,4700 W 6th Ave,Denver,CO,80204,39.725334,-105.047758,3,2,5,1083,16500,1951,4/30/2002,169800,4/30/2002,169800,337051
31660841,2548 Fairfax St,Denver,CO,80207,39.753824,-104.92783,2,1,4,722,4690,1951,8/10/2004,190000,4/24/2002,151000,369120
20927231,2829 Ivanhoe St,Denver,CO,80207,39.75714,-104.921452,2,1,5,1092,6250,1951,11/18/2010,184000,3/1/2002,174900,400746
27376830,3025 N Cook St,Denver,CO,80205,39.759688,-104.948094,2,1,5,842,6030,1951,11/28/2008,137000,2/6/2002,159000,417490
49190686,3044 Eudora St,Denver,CO,80207,39.761024,-104.930231,3,2,6,1503,6250,1951,8/3/2015,312000,10/1/2001,144000,401867
9292560,2945 Quebec St,Denver,CO,80207,39.759386,-104.903771,2,1,4,795,6250,1951,7/26/2006,167900,9/20/2001,123500,331377
2976232,2899 Hudson St,Denver,CO,80207,39.758227,-104.923783,2,1,6,1002,7500,1951,8/15/2014,248500,6/27/2001,156000,373670
3756043,3135 N Adams St,Denver,CO,80205,39.761475,-104.949091,2,2,4,834,6320,1951,6/1/2001,180000,6/1/2001,180000,403959
24663912,3670 Martin Luther King Blvd,Denver,CO,80205,39.761404,-104.944135,2,2,4,771,5250,1951,2/22/2010,140000,5/24/2001,153000,390872
1697533,2955 Poplar St,Denver,CO,80207,39.759522,-104.904931,2,1,5,896,6250,1951,12/10/2004,195000,5/23/2001,120000,296916
16791479,2921 Niagara St,Denver,CO,80207,39.758895,-104.91086,2,1,4,740,7500,1951,10/5/2009,137000,5/8/2001,130500,343187
48987974,1075 S Monroe St,Denver,CO,80209,39.697003,-104.945695,3,2,5,1036,6250,1951,12/23/2016,496050,4/13/2001,,550613
1789420,3251 Oneida St,Denver,CO,80207,39.762871,-104.90858,2,1,4,753,6250,1951,8/8/2001,163000,2/20/2001,125000,363955
34928209,1601 Yates St,Denver,CO,80204,39.742107,-105.051257,4,3,8,1871,9000,1951,12/24/2008,221000,11/9/2000,130000,523386
43219426,2815 N Garfield St,Denver,CO,80205,39.756933,-104.944478,3,1,5,1027,6590,1951,3/28/2003,158000,8/31/2000,126000,400024
27453431,991 Yates St,Denver,CO,80204,39.732944,-105.051359,3,1,6,1160,6350,1951,6/26/2009,85000,8/16/2000,148000,306003
43813774,1327 Quitman St,Denver,CO,80204,39.737203,-105.040821,2,1,4,928,6250,1951,2/28/2001,148950,8/7/2000,120000,402099
51546605,2090 Bellaire St,Denver,CO,80207,39.749082,-104.936951,2,2,5,1325,5950,1951,4/2/2009,375000,7/26/2000,290000,632450
51334322,3076 Eudora St,Denver,CO,80207,39.76157,-104.930233,2,1,4,944,6250,1951,5/26/2000,119900,5/26/2000,119900,356256
3005018,3000 Oneida St,Denver,CO,80207,39.760376,-104.907787,2,2,4,754,7000,1951,7/3/2001,160000,12/9/1999,119900,364483
3826515,5325 E Thrill Pl,Denver,CO,80207,39.763127,-104.925152,3,1,6,1238,7250,1951,11/18/1999,125000,11/18/1999,125000,375454
51318590,800 S Garfield St,Denver,CO,80209,39.701818,-104.944167,5,5,10,3686,12000,1951,6/28/2013,1270000,11/10/1999,775000,2512372
51584592,2159 N Gaylord St,Denver,CO,80205,39.749272,-104.96135,3,2,5,1010,6260,1951,10/21/2009,322300,9/24/1999,175000,576963
19591432,958 Zenobia St,Denver,CO,80204,39.732133,-105.051888,2,1,4,745,6350,1951,4/18/2008,127000,9/1/1999,0,307922
51581240,2920 Poplar St,Denver,CO,80207,39.758912,-104.904297,2,2,4,766,6250,1951,10/18/1999,121200,8/26/1999,86000,385230
21183878,2230 Magnolia St,Denver,CO,80207,39.750378,-104.911295,2,2,5,1058,6500,1951,9/10/2001,221000,7/30/1999,131000,425233
24032893,1401 Zenobia St,Denver,CO,80204,39.691919,-105.052414,2,2,6,1336,6250,1951,6/5/2014,299000,7/28/1999,105900,360168
46375718,3065 N Cook St,Denver,CO,80205,39.760323,-104.948097,2,1,5,811,6030,1951,7/30/2002,155000,6/8/1999,111000,388866
18410281,3224 Locust St,Denver,CO,80207,39.762591,-104.913749,2,2,4,839,6250,1951,9/3/2008,90000,6/7/1999,106000,383522
9988372,1055 S Harrison St,Denver,CO,80209,39.697412,-104.942222,2,2,5,1307,6250,1951,6/2/2006,325000,5/27/1999,223000,547982
51591048,730 S Elizabeth St,Denver,CO,80209,39.703081,-104.955498,3,2,6,1340,7700,1951,3/13/2000,339000,4/1/1999,120500,755796
25721000,2635 N Columbine St,Denver,CO,80205,39.755194,-104.957689,2,1,5,748,6250,1951,11/24/2008,204500,3/5/1999,105400,402073
18469270,2080 Colorado Blvd,Denver,CO,80207,39.748936,-104.940224,3,1,6,1268,6250,1951,12/3/2001,198900,1/19/1999,114700,395831
21896654,2220 Quebec St,Denver,CO,80207,39.750275,-104.903071,3,2,5,1054,6660,1951,12/29/2015,250000,12/31/1998,93000,331314
23067048,3560 Martin Luther King Blvd,Denver,CO,80205,39.761523,-104.945176,2,1,4,766,5250,1951,12/10/2007,117500,11/27/1998,83900,417884
3635817,2675 Quebec St,Denver,CO,80207,39.756189,-104.90376,2,1,4,735,6250,1951,12/8/2003,146450,10/2/1998,79000,303313
26343518,3601 E 31st Ave,Denver,CO,80205,39.761169,-104.944806,2,1,4,744,5460,1951,1/14/2004,159900,8/10/1998,84000,366091
48900859,1004 S Garfield St,Denver,CO,80209,39.698229,-104.9439,3,2,5,1059,6250,1951,7/16/2001,305000,6/26/1998,206000,553641
51295511,2925 Poplar St,Denver,CO,80207,39.758843,-104.904927,3,2,5,985,6250,1951,6/2/2000,139500,6/9/1998,79900,374527
152700740,2940 Pontiac St,Denver,CO,80207,39.759185,-104.905462,2,2,4,777,6870,1951,10/22/2010,156000,6/8/1998,88000,419906
39717197,801 S Jackson St,Denver,CO,80209,39.701726,-104.943683,2,3,7,2882,12000,1951,6/15/2004,575000,5/14/1998,335000,1171348
21505580,2885 Eudora St,Denver,CO,80207,39.758074,-104.930873,2,2,4,938,6250,1951,5/30/2008,250000,5/13/1998,129000,441342
18719913,517 Vrain St,Denver,CO,80204,39.72439,-105.04657,3,1,6,1357,6900,1951,7/14/1998,113000,4/10/1998,0,336484
51331889,3045 Richard Allen Ct,Denver,CO,80205,39.760067,-104.943326,3,2,6,1261,6200,1951,7/31/2000,150000,2/23/1998,100000,454984
24663913,3650 Martin Luther King Blvd,Denver,CO,80205,39.761435,-104.944309,2,2,4,748,5250,1951,3/2/2017,278000,10/21/1997,50000,408612
153020314,2658 N Monroe St,Denver,CO,80205,39.755522,-104.944997,2,2,6,945,6250,1951,10/3/2014,292000,10/14/1997,48000,452928
22292618,3115 N Steele St,Denver,CO,80205,39.761046,-104.950298,2,2,4,795,6280,1951,4/10/2015,315000,3/1/1996,66000,417370
22286758,1331 Raleigh St,Denver,CO,80204,39.737204,-105.041994,2,2,4,909,6250,1951,12/8/2015,355000,5/31/1995,81400,462552
967509,3041 Oneida St,Denver,CO,80207,39.760927,-104.908566,3,1,5,1103,7500,1951,11/7/2013,225000,1/27/1994,50700,364435
41651666,2955 N Saint Paul St,Denver,CO,80205,39.759317,-104.951583,2,1,5,1076,5040,1951,3/31/2016,321000,7/1/1993,49900,389758
1027676,2939 Monaco Pkwy,Denver,CO,80207,39.759158,-104.913203,3,4,6,1704,9530,1951,7/24/2015,570000,4/1/1993,72500,754639
19591783,3330 Martin Luther King Blvd,Denver,CO,80205,39.761546,-104.948035,2,1,4,825,6190,1951,2/21/2017,255000,3/29/1993,29500,294608
3635814,2665 Quebec St,Denver,CO,80207,39.756049,-104.90376,3,1,5,954,6250,1951,5/31/2017,220000,1/1/1993,39950,311330
23732947,2660 Colorado Blvd,Denver,CO,80207,39.755834,-104.940221,3,2,5,1316,5950,1951,7/18/2016,345000,12/31/1992,55000,404721
967510,3031 Oneida St,Denver,CO,80207,39.760776,-104.908565,2,1,4,777,6250,1951,4/10/2017,290000,4/1/1991,42000,277835
184289580,3310 E 30th Ave,Denver,CO,80205,39.758796,-104.948754,3,1,5,1178,8410,1951,5/18/2017,97000,1/1/1989,59898,288240
1027826,945 Yates St,Denver,CO,80204,39.732121,-105.051357,3,1,6,1090,6350,1951,12/17/2015,200000,12/1/1985,40000,284220
184294364,2950 Newport St,Denver,CO,80207,39.759355,-104.909061,3,1,6,1004,7810,1951,10/13/2014,200000,3/1/1981,52500,338191
148813449,3600 Martin Luther King Blvd,Denver,CO,80205,39.761506,-104.944827,2,1,4,1150,5250,1951,6/24/2015,311000,1/1/1980,43000,402743
184311330,1021 S Garfield St,Denver,CO,80209,39.697959,-104.944539,3,2,5,1048,6250,1951,2/5/2014,367000,5/1/1979,70000,567882
19402309,3270 Oneida St,Denver,CO,80207,39.763215,-104.907818,2,1,4,802,6250,1951,11/24/2015,210000,3/1/1977,21000,377746
184289599,3025 Richard Allen Ct,Denver,CO,80205,39.759729,-104.943325,2,1,4,784,6200,1951,6/5/2017,350000,12/1/1975,21500,353642
18719872,615 Utica St,Denver,CO,80204,39.726555,-105.04543,2,1,5,1496,6250,1951,3/10/2017,400000,6/1/1975,22500,427414
152689952,2951 Poplar St,Denver,CO,80207,39.759385,-104.904929,2,2,4,1782,6250,1951,4/19/2017,340100,1/1/1975,21500,566825
18804732,2246 Eudora St,Denver,CO,80207,39.750264,-104.930173,3,3,8,2454,6250,1910,8/26/2010,639500,,,1033771
205412654,216 S Pennsylvania St,Denver,CO,80209,39.71258,-104.98144,2,4,6,2093,3810,2010,8/19/2010,625000,,,906149
150995259,2557 Forest St,Denver,CO,80207,39.75391,-104.927295,2,2,6,1223,9370,1924,8/19/2010,411000,,,622192
150091839,885 S Pennsylvania St,Denver,CO,80209,39.700569,-104.981888,3,3,8,1809,5550,1908,8/17/2010,500000,,,683854
152363191,2925 N Race St,Denver,CO,80205,39.758751,-104.963828,3,1,6,1380,5130,1906,8/11/2010,133000,,,497992
26240949,2254 Grape St,Denver,CO,80207,39.750296,-104.924301,2,2,7,2031,8590,1909,8/9/2010,270000,,,712644
152335305,985 Irving St,Denver,CO,80204,39.732656,-105.030162,2,1,4,881,6260,1948,8/5/2010,100000,,,299598
26983991,3660 Oneida St,Denver,CO,80207,39.768623,-104.907839,2,1,4,969,7500,1953,8/4/2010,65000,,,359132
142860299,2101 Syracuse St,Denver,CO,80207,39.749018,-104.899134,2,2,4,733,7360,1949,8/3/2010,152000,,,318933
149709553,2325 E 7th Avenue Pkwy,Denver,CO,80206,39.727641,-104.959338,5,5,12,5077,18700,1921,8/2/2010,2325000,,,3343209
150632801,1042 Steele St,Denver,CO,80206,39.732911,-104.949177,3,2,6,1109,5320,1923,7/30/2010,350000,,,656324
146962317,2614 N Clayton St,Denver,CO,80205,39.754852,-104.954516,2,2,5,1062,6650,1949,7/28/2010,267000,,,538154
150849165,711 S Downing St,Denver,CO,80209,39.703509,-104.973742,2,2,6,1382,4760,1917,7/22/2010,530000,,,781746
142637023,1680 Yates St,Denver,CO,80204,39.743531,-105.050583,4,4,7,2673,9370,1963,7/21/2010,380000,,,694637
152149683,442 S Race St,Denver,CO,80209,39.708471,-104.963699,2,3,5,1590,6240,1928,7/21/2010,435000,,,777127
26228096,614 Fillmore St,Denver,CO,80206,39.726058,-104.952909,2,2,5,1474,6250,1922,7/21/2010,460000,,,758160
142390283,973 Adams St,Denver,CO,80206,39.731829,-104.9487,4,4,8,2082,4460,1923,7/19/2010,530000,,,881214
18417516,2355 N Emerson St,Denver,CO,80205,39.751798,-104.976095,3,1,6,1299,6970,1896,7/13/2010,244900,,,504564
26983990,3640 Oneida St,Denver,CO,80207,39.768298,-104.907834,2,2,4,1024,7500,1953,7/12/2010,90000,,,425543
151775966,2515 N Glencoe St,Denver,CO,80207,39.753242,-104.926097,2,1,5,858,4690,1925,7/7/2010,240000,,,500202
54120446,2647 N Josephine St,Denver,CO,80205,39.755354,-104.958943,4,2,7,1134,4690,1912,7/6/2010,265000,,,559638
24927378,919 Raleigh St,Denver,CO,80204,39.731327,-105.041963,3,1,5,836,6270,1954,7/2/2010,71250,,,297802
144251462,3870 N Adams St,Denver,CO,80205,39.770599,-104.948291,3,2,5,1108,2922,2007,7/1/2010,149900,,,430133
184310711,637 King St,Denver,CO,80204,39.726917,-105.034211,1,1,4,635,9750,1906,6/30/2010,25000,,,263067
143281373,3880 N Adams St,Denver,CO,80205,39.770723,-104.94829,3,2,5,1108,2921,2007,6/25/2010,149900,,,430774
151506944,2630 N Monroe St,Denver,CO,80205,39.755112,-104.944998,2,2,5,998,6250,1953,6/25/2010,199500,,,494277
147814439,646 Perry St,Denver,CO,80204,39.72741,-105.039138,1,1,3,689,5960,1923,6/22/2010,121500,,,276100
149884542,740 Adams St,Denver,CO,80206,39.728122,-104.948081,4,4,9,2766,5940,1920,6/21/2010,670000,,,1157162
150023825,1350 Mariposa St,Denver,CO,80204,39.737816,-105.002429,5,2,9,1916,3140,1895,6/18/2010,267000,,,514788
149731538,1690 Xavier St,Denver,CO,80204,39.743724,-105.049512,3,2,8,2013,12100,1949,6/17/2010,375000,,,638794
151169056,1369 Columbine St,Denver,CO,80206,39.73806,-104.95775,7,7,21,2733,6250,1898,6/17/2010,320000,,,1176901
144706948,958 Mariposa St,Denver,CO,80204,39.731602,-105.002454,1,1,4,558,3130,1891,6/16/2010,95000,,,332490
151208517,2031 Dahlia St,Denver,CO,80207,39.748049,-104.932047,3,2,7,1213,5950,1946,6/14/2010,345000,,,577137
149866204,2990 Monaco Pkwy,Denver,CO,80207,39.76005,-104.912048,3,2,6,1515,7040,1952,6/7/2010,249900,,,503330
23732944,2680 Colorado Blvd,Denver,CO,80207,39.756245,-104.940218,2,1,5,874,5950,1942,6/4/2010,111000,,,298854
34223272,727 Lowell Blvd,Denver,CO,80204,39.728967,-105.035438,2,1,5,1002,9410,1903,6/4/2010,137000,,,316971
150908889,1090 S Monroe St,Denver,CO,80209,39.696729,-104.94505,2,1,6,1115,6250,1950,6/3/2010,275000,,,482537
150887297,3052 N Humboldt St,Denver,CO,80205,39.760499,-104.969313,3,1,6,1188,4160,1890,6/2/2010,180000,,,442501
52833137,3729 E 26th Avenue Pkwy,Denver,CO,80205,39.754689,-104.943447,3,3,5,2026,6620,1951,6/1/2010,270000,,,570926
